nombre,link,precio,img_url,categoria,descripcion,imagen_file
HERMES MINI ROULIS,https://elpatronimport.mitiendanube.com/productos/hermes-mini-roulis/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMES CONSTANCE DE ALIGÁTOR,https://elpatronimport.mitiendanube.com/productos/hermes-constance-de-aligator/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS BOLIDE 1923,https://elpatronimport.mitiendanube.com/productos/hermes-bolide-1923/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS LONG WALLET CONSTANCE TO GO IN BLACK EPSOM,https://elpatronimport.mitiendanube.com/productos/hermes-long-wallet-constance-to-go-in-black-epsom/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EVELYNE AMAZONE CLEMENCE 16 MINI/TPM NOIR,https://elpatronimport.mitiendanube.com/productos/hermes-evelyne-amazone-clemence-16-mini-tpm-noir1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS KELLY 28,https://elpatronimport.mitiendanube.com/productos/hermes-kelly-282/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS CANVAS,https://elpatronimport.mitiendanube.com/productos/hermes-canvas/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EVELYNE,https://elpatronimport.mitiendanube.com/productos/hermes-evelyne2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EVELYNE AMAZONE CLEMENCE 16 MINI/TPM NOIR,https://elpatronimport.mitiendanube.com/productos/hermes-evelyne-amazone-clemence-16-mini-tpm-noir/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS PICOTIN LOCK 18,https://elpatronimport.mitiendanube.com/productos/hermes-picotin-lock-18/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS KELLY 32 BROWN,https://elpatronimport.mitiendanube.com/productos/hermes-kelly-32-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS TAURILLON CLEMENCE JYPSIERE 28 ETOUPE,https://elpatronimport.mitiendanube.com/productos/hermes-taurillon-clemence-jypsiere-28-etoupe/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS BOLIDE 1923,https://elpatronimport.mitiendanube.com/productos/hermes-bolide-19231/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS SWIFT ZIGZAG MINI JYPSIERE,https://elpatronimport.mitiendanube.com/productos/hermes-swift-zigzag-mini-jypsiere/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS MAUVE SYLVESTRE EPSOM,https://elpatronimport.mitiendanube.com/productos/hermes-mauve-sylvestre-epsom/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EVELYNE,https://elpatronimport.mitiendanube.com/productos/hermes-evelyne1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS TOTE BAG STEEPLE 25,https://elpatronimport.mitiendanube.com/productos/hermes-tote-bag-steeple-25/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS TOTE GARDEN,https://elpatronimport.mitiendanube.com/productos/hermes-tote-garden/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS CANVAS WITH GRAY 30CM TOTE BAG,https://elpatronimport.mitiendanube.com/productos/hermes-canvas-with-gray-30cm-tote-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS TOTE STEEPLE 28,https://elpatronimport.mitiendanube.com/productos/hermes-tote-steeple-28/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS GARDEN GREY,https://elpatronimport.mitiendanube.com/productos/hermes-garden-grey/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS KELLY 28,https://elpatronimport.mitiendanube.com/productos/hermes-kelly-281/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS CANVAS SWIFT,https://elpatronimport.mitiendanube.com/productos/hermes-canvas-swift/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS BIRKIN RETOURNE 25,https://elpatronimport.mitiendanube.com/productos/hermes-birkin-retourne-25/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS KELLY 32 RETOURNE,https://elpatronimport.mitiendanube.com/productos/hermes-kelly-32-retourne/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS KELLY 28 RETOURNE,https://elpatronimport.mitiendanube.com/productos/hermes-kelly-28-retourne/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS PICOTIN NATA 18,https://elpatronimport.mitiendanube.com/productos/hermes-picotin-nata-18/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS MYSORE WHITE,https://elpatronimport.mitiendanube.com/productos/hermes-mysore-white/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS BOLIDE 1923 25,https://elpatronimport.mitiendanube.com/productos/hermes-bolide-1923-25/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EPSOM CONSTANCE 18 NATA,https://elpatronimport.mitiendanube.com/productos/hermes-epsom-constance-18-nata/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EPSOM CONSTANCE 18 WITH PALLADIUM HARDWARE,https://elpatronimport.mitiendanube.com/productos/hermes-epsom-constance-18-with-palladium-hardware/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EPSOM CONSTANCE CRUDO,https://elpatronimport.mitiendanube.com/productos/hermes-epsom-constance-crudo/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS EPSOM CONSTANCE NATA W STAMP,https://elpatronimport.mitiendanube.com/productos/hermes-epsom-constance-nata-w-stamp/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS BIRKIN 30,https://elpatronimport.mitiendanube.com/productos/hermes-birkin-301/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS KELLY 35,https://elpatronimport.mitiendanube.com/productos/hermes-kelly-35/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BOLSO BANDOLERA PRADA,https://elpatronimport.mitiendanube.com/productos/bolso-bandolera-prada/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA BUCKET FLOU BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-bucket-flou-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA LEATHER MINI BAG,https://elpatronimport.mitiendanube.com/productos/cartera-prada-leather-mini-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA SYMBOLE TOTE BAG,https://elpatronimport.mitiendanube.com/productos/cartera-prada-symbole-tote-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA,https://elpatronimport.mitiendanube.com/productos/cartera-prada6/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA SAFFIANO GREY,https://elpatronimport.mitiendanube.com/productos/cartera-prada-saffiano-grey/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA,https://elpatronimport.mitiendanube.com/productos/cartera-prada5/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA ARQUE SMALL SHOULDER BAG SAND,https://elpatronimport.mitiendanube.com/productos/cartera-prada-arque-small-shoulder-bag-sand/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA CLEO,https://elpatronimport.mitiendanube.com/productos/cartera-prada-cleo/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
MINI BOLSO PRADA,https://elpatronimport.mitiendanube.com/productos/mini-bolso-prada/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA,https://elpatronimport.mitiendanube.com/productos/cartera-prada4/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA,https://elpatronimport.mitiendanube.com/productos/cartera-prada3/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA SHOPPER DARLING,https://elpatronimport.mitiendanube.com/productos/cartera-prada-shopper-darling/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA,https://elpatronimport.mitiendanube.com/productos/cartera-prada2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA PRAIS,https://elpatronimport.mitiendanube.com/productos/cartera-prada-prais/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA BONNIE,https://elpatronimport.mitiendanube.com/productos/cartera-prada-bonnie/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA,https://elpatronimport.mitiendanube.com/productos/cartera-prada1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA DOUBLE BAG,https://elpatronimport.mitiendanube.com/productos/cartera-prada-double-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA MINI SHOULDE BAG,https://elpatronimport.mitiendanube.com/productos/cartera-prada-mini-shoulde-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA MEDIUM LEATHER HANDBAG,https://elpatronimport.mitiendanube.com/productos/cartera-prada-medium-leather-handbag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA SAFFIANO BLACK WORK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-saffiano-black-work/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA DAINO,https://elpatronimport.mitiendanube.com/productos/cartera-prada-daino/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA MEDIUM LEATHER SHOULDER BAG BROWN,https://elpatronimport.mitiendanube.com/productos/cartera-prada-medium-leather-shoulder-bag-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA BURBERRY CANVAS,https://elpatronimport.mitiendanube.com/productos/cartera-burberry-canvas/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU JOIE NAPPA LEATHER BAG,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-joie-nappa-leather-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU JOIE NAPPA LEATHER BAG BROWN,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-joie-nappa-leather-bag-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU BLACK LEATHER BEAU BAG,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-black-leather-beau-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BOLSO GIVENCHY BLACK,https://elpatronimport.mitiendanube.com/productos/bolso-givenchy-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA GIVENCHY RED MINI HORIZON ROJA,https://elpatronimport.mitiendanube.com/productos/cartera-givenchy-red-mini-horizon-roja/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA GIVENCHY RED MINI HORIZON MARRON,https://elpatronimport.mitiendanube.com/productos/cartera-givenchy-red-mini-horizon-marron/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY BURGUNDY LEATHER MINI HORIZON CROSSBODY BAG,https://elpatronimport.mitiendanube.com/productos/givenchy-burgundy-leather-mini-horizon-crossbody-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY 4G SMALL CROSSBODY BAG,https://elpatronimport.mitiendanube.com/productos/givenchy-4g-small-crossbody-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY BOLSO,https://elpatronimport.mitiendanube.com/productos/givenchy-bolso/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY BLACK LEATHER NANO HORIZON CROSSBODY BAG,https://elpatronimport.mitiendanube.com/productos/givenchy-black-leather-nano-horizon-crossbody-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY BOLSO KENNY,https://elpatronimport.mitiendanube.com/productos/givenchy-bolso-kenny/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY BLACK 4G MINI ANTIGONA BAG,https://elpatronimport.mitiendanube.com/productos/givenchy-black-4g-mini-antigona-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BALENCIAGA HOURGLASS SMALL TOP,https://elpatronimport.mitiendanube.com/productos/balenciaga-hourglass-small-top/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BALENCIAGA CABAS XS NEGRO,https://elpatronimport.mitiendanube.com/productos/balenciaga-cabas-xs-negro/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON SPEEDY BANDOULIERE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-speedy-bandouliere/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON DAUPHINE HOBO BAG NEW BROWN,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-dauphine-hobo-bag-new-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON LOCK MESSENGER,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-lock-messenger/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON ONTHEGO MINI,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-onthego-mini/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MONOGRAM ECLIPSE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-monogram-eclipse/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON WHITE MONOGRAM COUSSIN,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-white-monogram-coussin/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BOLSA LOUIS VUITTON CROISETTE MONOGRAM,https://elpatronimport.mitiendanube.com/productos/bolsa-louis-vuitton-croisette-monogram/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MONTSOURIS MINI MONOGRAM CANVAS BACKPACK,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-montsouris-mini-monogram-canvas-backpack/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON NANO ALMA,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-nano-alma/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON KEEPALL 25,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-keepall-25/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON THE TINY MINI,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-the-tiny-mini/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON ALMA,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-alma/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MESSENGER,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-messenger4/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON TWIST,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-twist6/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON SPEEDY BANDOULIERE 20,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-speedy-bandouliere-20/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON NEONOE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-neonoe/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
ANTEOJOS SAINT LAURENT 5,https://elpatronimport.mitiendanube.com/productos/anteojos-saint-laurent-5/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
ANTEOJOS DIOR,https://elpatronimport.mitiendanube.com/productos/anteojos-dior/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
ANTEOJOS FENDI 2,https://elpatronimport.mitiendanube.com/productos/anteojos-fendi-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
ANTEOJOS GUCCI 15,https://elpatronimport.mitiendanube.com/productos/anteojos-gucci-15/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
ANTEOJOS GUCCI 13,https://elpatronimport.mitiendanube.com/productos/anteojos-gucci-13/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
ANTEOJOS GUCCI 7,https://elpatronimport.mitiendanube.com/productos/anteojos-gucci-7/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Gucci 2,https://elpatronimport.mitiendanube.com/productos/anteojos-gucci-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Montblanc 1,https://elpatronimport.mitiendanube.com/productos/anteojos-montblanc-1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Montblanc 3,https://elpatronimport.mitiendanube.com/productos/anteojos-montblanc-3/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Versace 2,https://elpatronimport.mitiendanube.com/productos/anteojos-versace-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Cartier,https://elpatronimport.mitiendanube.com/productos/anteojos-cartier/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Cartier 2,https://elpatronimport.mitiendanube.com/productos/anteojos-cartier-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Cartier 4,https://elpatronimport.mitiendanube.com/productos/anteojos-cartier-4/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Cartier 5,https://elpatronimport.mitiendanube.com/productos/anteojos-cartier-5/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Prada,https://elpatronimport.mitiendanube.com/productos/anteojos-prada/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Bulgari,https://elpatronimport.mitiendanube.com/productos/anteojos-bulgari/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
ANTEOJOS GUCCI 10,https://elpatronimport.mitiendanube.com/productos/anteojos-gucci-10/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Gucci 1,https://elpatronimport.mitiendanube.com/productos/anteojos-gucci-1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Montblanc 2,https://elpatronimport.mitiendanube.com/productos/anteojos-montblanc-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Montblanc 4,https://elpatronimport.mitiendanube.com/productos/anteojos-montblanc-4/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Montblanc 5,https://elpatronimport.mitiendanube.com/productos/anteojos-montblanc-5/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Versace,https://elpatronimport.mitiendanube.com/productos/anteojos-versace/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Cartier 3,https://elpatronimport.mitiendanube.com/productos/anteojos-cartier-3/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Prada 2,https://elpatronimport.mitiendanube.com/productos/anteojos-prada-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
Anteojos Bulgari 2,https://elpatronimport.mitiendanube.com/productos/anteojos-bulgari-2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",ANTEOJOS,,
